Heure,IP source,IP destination,Flag,Seq,Length
11:42:06.695695,190-0-175-100.gba.solunet.com.ar.3308,184.107.43.74.http:,[S],"1509776440:1509776560,",120:
11:42:06.695711,190-0-175-100.gba.solunet.com.ar.3309,184.107.43.74.http:,[S],"2034956335:2034956455,",120:
11:42:06.695726,190-0-175-100.gba.solunet.com.ar.3310,184.107.43.74.http:,[S],"1749433060:1749433180,",120:
11:42:06.695739,190-0-175-100.gba.solunet.com.ar.3311,184.107.43.74.http:,[S],"1262571007:1262571127,",120:
11:42:06.695753,190-0-175-100.gba.solunet.com.ar.3312,184.107.43.74.http:,[S],"476087263:476087383,",120:
11:42:06.695766,190-0-175-100.gba.solunet.com.ar.3313,184.107.43.74.http:,[S],"985961584:985961704,",120:
11:42:06.695779,190-0-175-100.gba.solunet.com.ar.3314,184.107.43.74.http:,[S],"1435898048:1435898168,",120:
11:42:06.695792,190-0-175-100.gba.solunet.com.ar.3315,184.107.43.74.http:,[S],"1250766917:1250767037,",120:
11:42:06.695805,190-0-175-100.gba.solunet.com.ar.3316,184.107.43.74.http:,[S],"756752844:756752964,",120:
11:42:06.695818,190-0-175-100.gba.solunet.com.ar.3317,184.107.43.74.http:,[S],"1214856730:1214856850,",120:
11:42:06.695831,190-0-175-100.gba.solunet.com.ar.3318,184.107.43.74.http:,[S],"519929240:519929360,",120:
11:42:06.695844,190-0-175-100.gba.solunet.com.ar.3319,184.107.43.74.http:,[S],"1072492696:1072492816,",120:
11:42:06.695857,190-0-175-100.gba.solunet.com.ar.3320,184.107.43.74.http:,[S],"871751700:871751820,",120:
11:42:06.695871,190-0-175-100.gba.solunet.com.ar.3321,184.107.43.74.http:,[S],"658786392:658786512,",120:
11:42:06.695884,190-0-175-100.gba.solunet.com.ar.3322,184.107.43.74.http:,[S],"1128741274:1128741394,",120:
11:42:06.695897,190-0-175-100.gba.solunet.com.ar.3323,184.107.43.74.http:,[S],"154248900:154249020,",120:
11:42:06.695910,190-0-175-100.gba.solunet.com.ar.3324,184.107.43.74.http:,[S],"830210600:830210720,",120:
11:42:06.695923,190-0-175-100.gba.solunet.com.ar.3325,184.107.43.74.http:,[S],"1129187140:1129187260,",120:
11:42:06.695936,190-0-175-100.gba.solunet.com.ar.3326,184.107.43.74.http:,[S],"292120580:292120700,",120:
11:42:06.695949,190-0-175-100.gba.solunet.com.ar.3327,184.107.43.74.http:,[S],"55300205:55300325,",120:
11:42:06.695963,190-0-175-100.gba.solunet.com.ar.3328,184.107.43.74.http:,[S],"1989140849:1989140969,",120:
11:42:06.695976,190-0-175-100.gba.solunet.com.ar.3329,184.107.43.74.http:,[S],"159900937:159901057,",120:
11:42:06.695989,190-0-175-100.gba.solunet.com.ar.3330,184.107.43.74.http:,[S],"443959361:443959481,",120:
11:42:06.696002,190-0-175-100.gba.solunet.com.ar.3331,184.107.43.74.http:,[S],"921509277:921509397,",120:
11:42:06.696015,190-0-175-100.gba.solunet.com.ar.3332,184.107.43.74.http:,[S],"1790882635:1790882755,",120:
11:42:06.696028,190-0-175-100.gba.solunet.com.ar.3333,184.107.43.74.http:,[S],"1469246086:1469246206,",120:
11:42:06.696041,190-0-175-100.gba.solunet.com.ar.3334,184.107.43.74.http:,[S],"1476848105:1476848225,",120:
11:42:06.696054,190-0-175-100.gba.solunet.com.ar.3335,184.107.43.74.http:,[S],"761315354:761315474,",120:
11:42:06.696133,190-0-175-100.gba.solunet.com.ar.3336,184.107.43.74.http:,[S],"926657358:926657478,",120:
11:42:06.696157,190-0-175-100.gba.solunet.com.ar.3337,184.107.43.74.http:,[S],"614874248:614874368,",120:
11:42:06.696174,190-0-175-100.gba.solunet.com.ar.3338,184.107.43.74.http:,[S],"1559808572:1559808692,",120:
11:42:06.696189,190-0-175-100.gba.solunet.com.ar.3339,184.107.43.74.http:,[S],"976269476:976269596,",120:
11:42:06.696205,190-0-175-100.gba.solunet.com.ar.3340,184.107.43.74.http:,[S],"899213294:899213414,",120:
11:42:06.696221,190-0-175-100.gba.solunet.com.ar.3341,184.107.43.74.http:,[S],"930589438:930589558,",120:
11:42:06.696236,190-0-175-100.gba.solunet.com.ar.3342,184.107.43.74.http:,[S],"185485268:185485388,",120:
11:42:06.696252,190-0-175-100.gba.solunet.com.ar.3343,184.107.43.74.http:,[S],"1287471695:1287471815,",120:
11:42:06.696267,190-0-175-100.gba.solunet.com.ar.3344,184.107.43.74.http:,[S],"927543006:927543126,",120:
11:42:06.696283,190-0-175-100.gba.solunet.com.ar.3345,184.107.43.74.http:,[S],"541597251:541597371,",120:
11:42:06.696299,190-0-175-100.gba.solunet.com.ar.3346,184.107.43.74.http:,[S],"1380401345:1380401465,",120:
11:42:06.696312,190-0-175-100.gba.solunet.com.ar.3347,184.107.43.74.http:,[S],"2053224486:2053224606,",120:
11:42:06.696325,190-0-175-100.gba.solunet.com.ar.3348,184.107.43.74.http:,[S],"1627439756:1627439876,",120:
11:42:06.696338,190-0-175-100.gba.solunet.com.ar.3349,184.107.43.74.http:,[S],"622976395:622976515,",120:
11:42:06.696351,190-0-175-100.gba.solunet.com.ar.3350,184.107.43.74.http:,[S],"112327100:112327220,",120:
11:42:06.696364,190-0-175-100.gba.solunet.com.ar.3351,184.107.43.74.http:,[S],"967243570:967243690,",120:
11:42:06.696377,190-0-175-100.gba.solunet.com.ar.3352,184.107.43.74.http:,[S],"1699028550:1699028670,",120:
11:42:06.696390,190-0-175-100.gba.solunet.com.ar.3353,184.107.43.74.http:,[S],"1288939666:1288939786,",120:
11:42:06.696403,190-0-175-100.gba.solunet.com.ar.3354,184.107.43.74.http:,[S],"2038709466:2038709586,",120:
11:42:06.696416,190-0-175-100.gba.solunet.com.ar.3355,184.107.43.74.http:,[S],"483581254:483581374,",120:
11:42:06.696429,190-0-175-100.gba.solunet.com.ar.3356,184.107.43.74.http:,[S],"2047709467:2047709587,",120:
11:42:06.696442,190-0-175-100.gba.solunet.com.ar.3357,184.107.43.74.http:,[S],"580763741:580763861,",120:
11:42:06.696455,190-0-175-100.gba.solunet.com.ar.3358,184.107.43.74.http:,[S],"433011576:433011696,",120:
11:42:06.696469,190-0-175-100.gba.solunet.com.ar.3359,184.107.43.74.http:,[S],"1446110173:1446110293,",120:
11:42:06.696482,190-0-175-100.gba.solunet.com.ar.3360,184.107.43.74.http:,[S],"1632476822:1632476942,",120:
11:42:06.696495,190-0-175-100.gba.solunet.com.ar.3361,184.107.43.74.http:,[S],"1436070884:1436071004,",120:
11:42:06.696508,190-0-175-100.gba.solunet.com.ar.3362,184.107.43.74.http:,[S],"1778401635:1778401755,",120:
11:42:06.696521,190-0-175-100.gba.solunet.com.ar.3363,184.107.43.74.http:,[S],"155384416:155384536,",120:
11:42:06.696534,190-0-175-100.gba.solunet.com.ar.3364,184.107.43.74.http:,[S],"183748961:183749081,",120:
11:42:06.696547,190-0-175-100.gba.solunet.com.ar.3365,184.107.43.74.http:,[S],"1192859726:1192859846,",120:
11:42:06.696560,190-0-175-100.gba.solunet.com.ar.3366,184.107.43.74.http:,[S],"1796548419:1796548539,",120:
11:42:06.696573,190-0-175-100.gba.solunet.com.ar.3367,184.107.43.74.http:,[S],"773988749:773988869,",120:
11:42:06.696586,190-0-175-100.gba.solunet.com.ar.3368,184.107.43.74.http:,[S],"887538612:887538732,",120:
11:42:06.696599,190-0-175-100.gba.solunet.com.ar.3369,184.107.43.74.http:,[S],"1549522934:1549523054,",120:
11:42:06.696613,190-0-175-100.gba.solunet.com.ar.3370,184.107.43.74.http:,[S],"1588727541:1588727661,",120:
11:42:06.696626,190-0-175-100.gba.solunet.com.ar.3371,184.107.43.74.http:,[S],"1904365729:1904365849,",120:
11:42:06.696639,190-0-175-100.gba.solunet.com.ar.3372,184.107.43.74.http:,[S],"1279543287:1279543407,",120:
11:42:06.696652,190-0-175-100.gba.solunet.com.ar.3373,184.107.43.74.http:,[S],"2047229132:2047229252,",120:
11:42:06.696665,190-0-175-100.gba.solunet.com.ar.3374,184.107.43.74.http:,[S],"1199927663:1199927783,",120:
11:42:06.696678,190-0-175-100.gba.solunet.com.ar.3375,184.107.43.74.http:,[S],"1812665534:1812665654,",120:
11:42:06.696691,190-0-175-100.gba.solunet.com.ar.3376,184.107.43.74.http:,[S],"132072701:132072821,",120:
11:42:06.696704,190-0-175-100.gba.solunet.com.ar.3377,184.107.43.74.http:,[S],"1833517805:1833517925,",120:
11:42:06.696727,190-0-175-100.gba.solunet.com.ar.3378,184.107.43.74.http:,[S],"380290741:380290861,",120:
11:42:06.696741,190-0-175-100.gba.solunet.com.ar.3379,184.107.43.74.http:,[S],"1694798560:1694798680,",120:
11:42:06.696755,190-0-175-100.gba.solunet.com.ar.3380,184.107.43.74.http:,[S],"2105050363:2105050483,",120:
11:42:06.696768,190-0-175-100.gba.solunet.com.ar.3381,184.107.43.74.http:,[S],"1723373250:1723373370,",120:
11:42:06.696781,190-0-175-100.gba.solunet.com.ar.3382,184.107.43.74.http:,[S],"1517010790:1517010910,",120:
11:42:06.696794,190-0-175-100.gba.solunet.com.ar.3383,184.107.43.74.http:,[S],"1037507885:1037508005,",120:
11:42:06.696808,190-0-175-100.gba.solunet.com.ar.3384,184.107.43.74.http:,[S],"1573804202:1573804322,",120:
11:42:06.696821,190-0-175-100.gba.solunet.com.ar.3385,184.107.43.74.http:,[S],"869641911:869642031,",120:
11:42:06.696834,190-0-175-100.gba.solunet.com.ar.3386,184.107.43.74.http:,[S],"1556085913:1556086033,",120:
11:42:06.696847,190-0-175-100.gba.solunet.com.ar.3387,184.107.43.74.http:,[S],"1385878381:1385878501,",120:
11:42:06.696860,190-0-175-100.gba.solunet.com.ar.3388,184.107.43.74.http:,[S],"939783056:939783176,",120:
11:42:06.696874,190-0-175-100.gba.solunet.com.ar.3389,184.107.43.74.http:,[S],"650811513:650811633,",120:
11:42:06.696896,190-0-175-100.gba.solunet.com.ar.3390,184.107.43.74.http:,[S],"1965073926:1965074046,",120:
11:42:06.696912,190-0-175-100.gba.solunet.com.ar.3391,184.107.43.74.http:,[S],"72596173:72596293,",120:
11:42:06.696927,190-0-175-100.gba.solunet.com.ar.3392,184.107.43.74.http:,[S],"704416435:704416555,",120:
11:42:06.696943,190-0-175-100.gba.solunet.com.ar.3393,184.107.43.74.http:,[S],"1343969051:1343969171,",120:
11:42:06.696958,190-0-175-100.gba.solunet.com.ar.3394,184.107.43.74.http:,[S],"2146638438:2146638558,",120:
11:42:06.696974,190-0-175-100.gba.solunet.com.ar.3395,184.107.43.74.http:,[S],"1148689908:1148690028,",120:
11:42:06.696989,190-0-175-100.gba.solunet.com.ar.3396,184.107.43.74.http:,[S],"1690466836:1690466956,",120:
11:42:06.697005,190-0-175-100.gba.solunet.com.ar.3397,184.107.43.74.http:,[S],"1273550345:1273550465,",120:
11:42:06.697021,190-0-175-100.gba.solunet.com.ar.3398,184.107.43.74.http:,[S],"671929184:671929304,",120:
11:42:06.697036,190-0-175-100.gba.solunet.com.ar.3399,184.107.43.74.http:,[S],"773141965:773142085,",120:
11:42:06.697052,190-0-175-100.gba.solunet.com.ar.3400,184.107.43.74.http:,[S],"979227975:979228095,",120:
11:42:06.697065,190-0-175-100.gba.solunet.com.ar.3401,184.107.43.74.http:,[S],"731431107:731431227,",120:
11:42:06.697078,190-0-175-100.gba.solunet.com.ar.3402,184.107.43.74.http:,[S],"1934117090:1934117210,",120:
11:42:06.697091,190-0-175-100.gba.solunet.com.ar.3403,184.107.43.74.http:,[S],"1571861915:1571862035,",120:
11:42:06.697104,190-0-175-100.gba.solunet.com.ar.3404,184.107.43.74.http:,[S],"1691894714:1691894834,",120:
11:42:06.697117,190-0-175-100.gba.solunet.com.ar.3405,184.107.43.74.http:,[S],"1346659502:1346659622,",120:
11:42:06.697130,190-0-175-100.gba.solunet.com.ar.3406,184.107.43.74.http:,[S],"201338166:201338286,",120:
11:42:06.697143,190-0-175-100.gba.solunet.com.ar.3407,184.107.43.74.http:,[S],"535487054:535487174,",120:
11:42:06.697157,190-0-175-100.gba.solunet.com.ar.3408,184.107.43.74.http:,[S],"2035140325:2035140445,",120:
11:42:06.697170,190-0-175-100.gba.solunet.com.ar.3409,184.107.43.74.http:,[S],"785621424:785621544,",120:
11:42:06.697183,190-0-175-100.gba.solunet.com.ar.3410,184.107.43.74.http:,[S],"629212558:629212678,",120:
11:42:06.697227,190-0-175-100.gba.solunet.com.ar.3411,184.107.43.74.http:,[S],"1523480444:1523480564,",120:
11:42:06.697241,190-0-175-100.gba.solunet.com.ar.3412,184.107.43.74.http:,[S],"896831036:896831156,",120:
11:42:06.697254,190-0-175-100.gba.solunet.com.ar.3413,184.107.43.74.http:,[S],"266275123:266275243,",120:
11:42:06.697268,190-0-175-100.gba.solunet.com.ar.3414,184.107.43.74.http:,[S],"669320591:669320711,",120:
11:42:06.697281,190-0-175-100.gba.solunet.com.ar.3415,184.107.43.74.http:,[S],"1532287994:1532288114,",120:
11:42:06.697294,190-0-175-100.gba.solunet.com.ar.3416,184.107.43.74.http:,[S],"1577335596:1577335716,",120:
11:42:06.697308,190-0-175-100.gba.solunet.com.ar.3417,184.107.43.74.http:,[S],"213065662:213065782,",120:
11:42:06.697321,190-0-175-100.gba.solunet.com.ar.3418,184.107.43.74.http:,[S],"972840222:972840342,",120:
11:42:06.697334,190-0-175-100.gba.solunet.com.ar.3419,184.107.43.74.http:,[S],"501475035:501475155,",120:
11:42:06.697347,190-0-175-100.gba.solunet.com.ar.3420,184.107.43.74.http:,[S],"1597265262:1597265382,",120:
11:42:06.697360,190-0-175-100.gba.solunet.com.ar.3421,184.107.43.74.http:,[S],"1930317534:1930317654,",120:
11:42:06.697373,190-0-175-100.gba.solunet.com.ar.3422,184.107.43.74.http:,[S],"1573228024:1573228144,",120:
11:42:06.697386,190-0-175-100.gba.solunet.com.ar.3423,184.107.43.74.http:,[S],"1230413168:1230413288,",120:
11:42:06.697400,190-0-175-100.gba.solunet.com.ar.3424,184.107.43.74.http:,[S],"98358368:98358488,",120:
11:42:06.697413,190-0-175-100.gba.solunet.com.ar.3425,184.107.43.74.http:,[S],"323702064:323702184,",120:
11:42:06.697426,190-0-175-100.gba.solunet.com.ar.3426,184.107.43.74.http:,[S],"189:225,",120:
11:42:06.697439,190-0-175-100.gba.solunet.com.ar.3427,184.107.43.74.http:,[S],"225:585,",120:
11:42:06.697452,190-0-175-100.gba.solunet.com.ar.3428,184.107.43.74.http:,[S],"585:653,",120:
11:42:06.697465,190-0-175-100.gba.solunet.com.ar.3429,184.107.43.74.http:,[S],"4293264759:4293265045,",120:
11:42:06.697479,190-0-175-100.gba.solunet.com.ar.3430,184.107.43.74.http:,[S],"1:221,",120:
11:42:06.697492,190-0-175-100.gba.solunet.com.ar.3431,184.107.43.74.http:,[S],"3793353133,",120:
11:42:06.697505,190-0-175-100.gba.solunet.com.ar.3432,184.107.43.74.http:,[S],"3706119793,",120:
11:42:06.697518,190-0-175-100.gba.solunet.com.ar.3433,184.107.43.74.http:,[S],"1:198,",120:
11:42:06.697531,190-0-175-100.gba.solunet.com.ar.3434,184.107.43.74.http:,[S],"1:1419,",120:
11:42:06.697544,190-0-175-100.gba.solunet.com.ar.3435,184.107.43.74.http:,[S],"1419:2837,",120:
11:42:06.697557,190-0-175-100.gba.solunet.com.ar.3436,184.107.43.74.http:,[S],"2837:3403,",120:
11:42:06.697571,190-0-175-100.gba.solunet.com.ar.3437,184.107.43.74.http:,[S],"198:291,",120:
11:42:06.697584,190-0-175-100.gba.solunet.com.ar.3438,184.107.43.74.http:,[S],"2732602203:2732602632,",120:
11:42:06.697597,190-0-175-100.gba.solunet.com.ar.3439,184.107.43.74.http:,[S],"1:800,",120:
11:42:06.697611,190-0-175-100.gba.solunet.com.ar.3440,184.107.43.74.http:,[S],"291:454,",120:
11:42:06.697624,190-0-175-100.gba.solunet.com.ar.3441,184.107.43.74.http:,[S],"454:915,",120:
11:42:06.697637,190-0-175-100.gba.solunet.com.ar.3442,184.107.43.74.http:,[S],"3403:3695,",120:
11:42:06.697659,190-0-175-100.gba.solunet.com.ar.3443,184.107.43.74.http:,[S],"3695:3764,",120:
11:42:06.697675,190-0-175-100.gba.solunet.com.ar.3444,184.107.43.74.http:,[S],"915:953,",120:
11:42:06.697691,190-0-175-100.gba.solunet.com.ar.3445,184.107.43.74.http:,[S],"3764:3802,",120:
11:42:06.697707,190-0-175-100.gba.solunet.com.ar.3446,184.107.43.74.http:,[S],"3802:4306,",120:
11:42:06.697723,190-0-175-100.gba.solunet.com.ar.3447,184.107.43.74.http:,[S],"4306:4787,",120:
11:42:06.697739,190-0-175-100.gba.solunet.com.ar.3448,184.107.43.74.http:,[S],"4787:4833,",120:
11:42:06.697754,190-0-175-100.gba.solunet.com.ar.3449,184.107.43.74.http:,[S],"953:999,",120:
11:42:06.697770,190-0-175-100.gba.solunet.com.ar.3450,184.107.43.74.http:,[S],"36:80,",120:
11:42:06.697786,190-0-175-100.gba.solunet.com.ar.3451,184.107.43.74.http:,[S],"653:769,",120:
11:42:06.697801,190-0-175-100.gba.solunet.com.ar.3452,184.107.43.74.http:,[S],"80:124,",120:
11:42:06.697817,190-0-175-100.gba.solunet.com.ar.3453,184.107.43.74.http:,[S],"769:989,",120:
11:42:06.697833,190-0-175-100.gba.solunet.com.ar.3454,184.107.43.74.http:,[S],"2457368095:2457368126,",120:
11:42:06.697846,190-0-175-100.gba.solunet.com.ar.3455,184.107.43.74.http:,[S],"1,",120:
11:42:06.697859,190-0-175-100.gba.solunet.com.ar.3456,184.107.43.74.http:,[S],"124:160,",120:
11:42:06.697872,190-0-175-100.gba.solunet.com.ar.3457,184.107.43.74.http:,[S],"989:1025,",120:
11:42:06.697885,190-0-175-100.gba.solunet.com.ar.3458,184.107.43.74.http:,[S],"1025:1117,",120:
11:42:06.697899,190-0-175-100.gba.solunet.com.ar.3459,184.107.43.74.http:,[S],"1117:1153,",120:
11:42:06.697912,190-0-175-100.gba.solunet.com.ar.3460,184.107.43.74.http:,[S],id,120:
11:42:06.697925,190-0-175-100.gba.solunet.com.ar.3461,184.107.43.74.http:,[S],id,120:
11:42:06.697938,190-0-175-100.gba.solunet.com.ar.3462,184.107.43.74.http:,[S],"1153:1253,",120:
11:42:06.697952,190-0-175-100.gba.solunet.com.ar.3463,184.107.43.74.http:,[S],"1253:1289,",120:
11:42:06.697965,190-0-175-100.gba.solunet.com.ar.3464,184.107.43.74.http:,[S],"3244240218:3244240249,",120:
11:42:06.697978,190-0-175-100.gba.solunet.com.ar.3465,184.107.43.74.http:,[S],"1,",120:
11:42:06.697991,190-0-175-100.gba.solunet.com.ar.3466,184.107.43.74.http:,[S],"31,",120:
11:42:06.698004,190-0-175-100.gba.solunet.com.ar.3467,184.107.43.74.http:,[S],"31,",120:
11:42:06.698017,190-0-175-100.gba.solunet.com.ar.3468,184.107.43.74.http:,[S],"4043945820:4043945866,",120:
11:42:06.698030,190-0-175-100.gba.solunet.com.ar.3469,184.107.43.74.http:,[S],"1:47,",120:
11:42:06.698043,190-0-175-100.gba.solunet.com.ar.3470,184.107.43.74.http:,[S],id,120:
11:42:06.698057,190-0-175-100.gba.solunet.com.ar.3471,184.107.43.74.http:,[S],id,120:
11:42:06.698070,190-0-175-100.gba.solunet.com.ar.3472,184.107.43.74.http:,[S],"1289:1389,",120:
11:42:06.698083,190-0-175-100.gba.solunet.com.ar.3473,184.107.43.74.http:,[S],id,120:
11:42:06.698096,190-0-175-100.gba.solunet.com.ar.3474,184.107.43.74.http:,[S],id,120:
11:42:06.698109,190-0-175-100.gba.solunet.com.ar.3475,184.107.43.74.http:,[S],"1389:1489,",120:
11:42:06.698122,190-0-175-100.gba.solunet.com.ar.3476,184.107.43.74.http:,[S],id,120:
11:42:06.698135,190-0-175-100.gba.solunet.com.ar.3477,184.107.43.74.http:,[S],id,120:
11:42:06.698148,190-0-175-100.gba.solunet.com.ar.3478,184.107.43.74.http:,[S],"1489:1589,",120:
11:42:06.698161,190-0-175-100.gba.solunet.com.ar.3479,184.107.43.74.http:,[S],id,120:
11:42:06.698174,190-0-175-100.gba.solunet.com.ar.3480,184.107.43.74.http:,[S],id,120:
11:42:06.698188,190-0-175-100.gba.solunet.com.ar.3481,184.107.43.74.http:,[S],"1589:1689,",120:
11:42:06.698201,190-0-175-100.gba.solunet.com.ar.3482,184.107.43.74.http:,[S],id,120:
11:42:06.698214,190-0-175-100.gba.solunet.com.ar.3483,184.107.43.74.http:,[S],id,120:
11:42:06.698227,190-0-175-100.gba.solunet.com.ar.3484,184.107.43.74.http:,[S],"1689:1789,",120:
11:42:06.698240,190-0-175-100.gba.solunet.com.ar.3485,184.107.43.74.http:,[S],id,120:
11:42:06.698253,190-0-175-100.gba.solunet.com.ar.3486,184.107.43.74.http:,[S],id,120:
11:42:06.698266,190-0-175-100.gba.solunet.com.ar.3487,184.107.43.74.http:,[S],"1789:1889,",120:
11:42:06.698279,190-0-175-100.gba.solunet.com.ar.3488,184.107.43.74.http:,[S],id,120:
11:42:06.698292,190-0-175-100.gba.solunet.com.ar.3489,184.107.43.74.http:,[S],id,120:
11:42:06.698305,190-0-175-100.gba.solunet.com.ar.3490,184.107.43.74.http:,[S],"1889:1989,",120:
11:42:06.698319,190-0-175-100.gba.solunet.com.ar.3491,184.107.43.74.http:,[S],id,120:
11:42:06.698332,190-0-175-100.gba.solunet.com.ar.3492,184.107.43.74.http:,[S],id,120:
11:42:06.698345,190-0-175-100.gba.solunet.com.ar.nut,184.107.43.74.http:,[S],"1989:2089,",120:
11:42:06.698359,190-0-175-100.gba.solunet.com.ar.3494,184.107.43.74.http:,[S],id,120:
11:42:06.698372,190-0-175-100.gba.solunet.com.ar.3495,184.107.43.74.http:,[S],id,120:
11:42:06.698393,190-0-175-100.gba.solunet.com.ar.3496,184.107.43.74.http:,[S],"2089:2189,",120:
11:42:06.698409,190-0-175-100.gba.solunet.com.ar.3497,184.107.43.74.http:,[S],"3740838800:3740839048,",120:
11:42:06.698424,190-0-175-100.gba.solunet.com.ar.3498,184.107.43.74.http:,[S],"248:1079,",120:
11:42:06.698440,190-0-175-100.gba.solunet.com.ar.3499,184.107.43.74.http:,[S],"1079:1117,",120:
11:42:06.698455,190-0-175-100.gba.solunet.com.ar.3500,184.107.43.74.http:,[S],"1:154,",120:
11:42:06.698471,190-0-175-100.gba.solunet.com.ar.3501,184.107.43.74.http:,[S],"154:192,",120:
11:42:06.698487,190-0-175-100.gba.solunet.com.ar.3502,184.107.43.74.http:,[S],"192:238,",120:
11:42:06.698502,190-0-175-100.gba.solunet.com.ar.3503,184.107.43.74.http:,[S],"238:342,",120:
11:42:06.698518,190-0-175-100.gba.solunet.com.ar.3504,184.107.43.74.http:,[S],"342:845,",120:
11:42:06.698533,190-0-175-100.gba.solunet.com.ar.3505,184.107.43.74.http:,[S],"845:883,",120:
11:42:06.698549,190-0-175-100.gba.solunet.com.ar.3506,184.107.43.74.http:,[S],"1117:1163,",120:
11:42:06.698565,190-0-175-100.gba.solunet.com.ar.3507,184.107.43.74.http:,[S],"2828725183,",120:
11:42:06.698580,190-0-175-100.gba.solunet.com.ar.3508,184.107.43.74.http:,[S],"182367724,",120:
11:42:06.698593,190-0-175-100.gba.solunet.com.ar.3509,184.107.43.74.http:,[S],"1:195,",120:
11:42:06.698606,190-0-175-100.gba.solunet.com.ar.3510,184.107.43.74.http:,[S],"1:1419,",120:
11:42:06.698620,190-0-175-100.gba.solunet.com.ar.3511,184.107.43.74.http:,[S],"1419:2837,",120:
11:42:06.698633,190-0-175-100.gba.solunet.com.ar.3512,184.107.43.74.http:,[S],"2837:4210,",120:
11:42:06.698646,190-0-175-100.gba.solunet.com.ar.3513,184.107.43.74.http:,[S],"195:288,",120:
11:42:06.698659,190-0-175-100.gba.solunet.com.ar.3514,184.107.43.74.http:,[S],"288:451,",120:
11:42:06.698672,190-0-175-100.gba.solunet.com.ar.3515,184.107.43.74.http:,[S],"451:877,",120:
11:42:06.698685,190-0-175-100.gba.solunet.com.ar.3516,184.107.43.74.http:,[S],"4210:4502,",120:
11:42:06.698698,190-0-175-100.gba.solunet.com.ar.3517,184.107.43.74.http:,[S],"4502:4571,",120:
11:42:06.698711,190-0-175-100.gba.solunet.com.ar.3518,184.107.43.74.http:,[S],"4571:4609,",120:
11:42:06.698725,190-0-175-100.gba.solunet.com.ar.3519,184.107.43.74.http:,[S],"877:915,",120:
11:42:06.698738,190-0-175-100.gba.solunet.com.ar.3520,184.107.43.74.http:,[S],"4609:5279,",120:
11:42:06.698751,190-0-175-100.gba.solunet.com.ar.3521,184.107.43.74.http:,[S],"5279:6697,",120:
11:42:06.698764,190-0-175-100.gba.solunet.com.ar.3522,184.107.43.74.http:,[S],"6697:8115,",120:
11:42:06.698777,190-0-175-100.gba.solunet.com.ar.3523,184.107.43.74.http:,[S],"8115:9533,",120:
11:42:06.698790,190-0-175-100.gba.solunet.com.ar.3524,184.107.43.74.http:,[.],"9533:10020,",120:
11:42:06.698803,190-0-175-100.gba.solunet.com.ar.3525,184.107.43.74.http:,[S],"10020:11438,",120:
11:42:06.698816,190-0-175-100.gba.solunet.com.ar.3526,184.107.43.74.http:,[S],"11438:12856,",120:
11:42:06.698830,190-0-175-100.gba.solunet.com.ar.3527,184.107.43.74.http:,[S],"12856:14274,",120:
11:42:06.698843,190-0-175-100.gba.solunet.com.ar.3528,184.107.43.74.http:,[S],"14274:15692,",120:
11:42:06.698856,190-0-175-100.gba.solunet.com.ar.3529,184.107.43.74.http:,[.],"15692:17110,",120:
11:42:06.698869,190-0-175-100.gba.solunet.com.ar.3530,184.107.43.74.http:,[S],"17110:18528,",120:
11:42:06.698882,190-0-175-100.gba.solunet.com.ar.3531,184.107.43.74.http:,[S],"18528:19946,",120:
11:42:06.698895,190-0-175-100.gba.solunet.com.ar.3532,184.107.43.74.http:,[S],"19946:21364,",120:
11:42:06.698908,190-0-175-100.gba.solunet.com.ar.3533,184.107.43.74.http:,[S],"21364:22782,",120:
11:42:06.698921,190-0-175-100.gba.solunet.com.ar.3534,184.107.43.74.http:,[S],"22782:24200,",120:
11:42:06.698934,190-0-175-100.gba.solunet.com.ar.3535,184.107.43.74.http:,[S],"24200:25618,",120:
11:42:06.698947,190-0-175-100.gba.solunet.com.ar.3536,184.107.43.74.http:,[S],"25618:27036,",120:
11:42:06.698961,190-0-175-100.gba.solunet.com.ar.3537,184.107.43.74.http:,[S],"27036:28454,",120:
11:42:06.698974,190-0-175-100.gba.solunet.com.ar.3538,184.107.43.74.http:,[S],"28454:29872,",120:
11:42:06.698987,190-0-175-100.gba.solunet.com.ar.3539,184.107.43.74.http:,[S],"29872:31290,",120:
11:42:06.699000,190-0-175-100.gba.solunet.com.ar.3540,184.107.43.74.http:,[S],"31290:32708,",120:
11:42:06.699013,190-0-175-100.gba.solunet.com.ar.3541,184.107.43.74.http:,[S],"32708:34126,",120:
11:42:06.699026,190-0-175-100.gba.solunet.com.ar.3542,184.107.43.74.http:,[S],"34126:35544,",120:
11:42:06.699039,190-0-175-100.gba.solunet.com.ar.3543,184.107.43.74.http:,[S],"35544:36962,",120:
11:42:06.699052,190-0-175-100.gba.solunet.com.ar.3544,184.107.43.74.http:,[S],"36962:38380,",120:
11:42:06.699065,190-0-175-100.gba.solunet.com.ar.3545,184.107.43.74.http:,[S],"38380:39798,",120:
11:42:06.699079,190-0-175-100.gba.solunet.com.ar.3546,184.107.43.74.http:,[S],"39798:41216,",120:
11:42:06.699092,190-0-175-100.gba.solunet.com.ar.3547,184.107.43.74.http:,[S],"41216:42634,",120:
11:42:06.699105,190-0-175-100.gba.solunet.com.ar.3548,184.107.43.74.http:,[S],"42634:42711,",120:
